trip_id,service_type,distance_km,duree_h,traction,type_train,nom_operateur,pays_origine,pays_destination,trajet_domestique,frequence_semaine
OCESN12130F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2046:20261122,Jour,395.5,1.82,,TGV inOui,SNCF,FR,FR,True,2
OCESN12130F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2042:20261125,Jour,395.5,1.75,,TGV inOui,SNCF,FR,FR,True,1
OCESN12130F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2042:20261211,Jour,395.5,1.75,,TGV inOui,SNCF,FR,FR,True,4
OCESN12130F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:2042:20261212,Jour,395.5,1.75,,TGV inOui,SNCF,FR,FR,True,4
OCESN12131F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1911:20261120,Jour,395.5,1.77,,TGV inOui,SNCF,FR,FR,True,1
OCESN12131F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1911:20261125,Jour,395.5,1.77,,TGV inOui,SNCF,FR,FR,True,1
OCESN12131F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1911:20261211,Jour,395.5,1.77,,TGV inOui,SNCF,FR,FR,True,4
OCESN12132F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1819:20261121,Jour,395.5,1.8,,TGV inOui,SNCF,FR,FR,True,1
OCESN12132F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1819:20261122,Jour,395.5,1.8,,TGV inOui,SNCF,FR,FR,True,1
OCESN12132F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1816:20261212,Jour,395.5,1.75,,TGV inOui,SNCF,FR,FR,True,1
OCESN12132F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87212027:87113001:2:1816:20261115,Jour,395.5,1.75,,TGV inOui,SNCF,FR,FR,True,1
OCESN12133F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87686006:87212027:2:1229:20261011,Jour,394.3,2.07,,TGV inOui,SNCF,FR,FR,True,1
OCESN12133F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1229:20261025,Jour,395.5,1.77,,TGV inOui,SNCF,FR,FR,True,2
OCESN12133F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1238:20261107,Jour,395.5,1.77,,TGV inOui,SNCF,FR,FR,True,2
OCESN12133F1187_F:OUI:FR:Line::4F3E7D7E-1FEF-4DB7-A210-473D950E2F37::87113001:87212027:2:1228:20261122,Jour,395.5,1.75,,TGV inOui,SNCF,FR,FR,True,1
OCESN12137F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87113001:87212027:2:1811:20261211,Jour,395.5,1.77,,TGV inOui,SNCF,FR,FR,True,2
OCESN12140F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:2:1539:20260926,Jour,280.3,1.52,,TGV inOui,SNCF,FR,FR,True,1
OCESN12140F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87686006:2:1556:20261010,Jour,279.1,1.77,,TGV inOui,SNCF,FR,FR,True,1
OCESN12140F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:3:1548:20261211,Jour,280.3,1.63,,TGV inOui,SNCF,FR,FR,True,2
OCESN12140F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:2:1539:20261212,Jour,280.3,1.48,,TGV inOui,SNCF,FR,FR,True,1
OCESN12141F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87113001:87141002:2:1057:20261205,Jour,280.3,1.48,,TGV inOui,SNCF,FR,FR,True,2
OCESN12141F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87113001:87141002:2:1057:20261212,Jour,280.3,1.48,,TGV inOui,SNCF,FR,FR,True,1
OCESN12141F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87113001:87141002:3:1049:20261125,Jour,280.3,1.63,,TGV inOui,SNCF,FR,FR,True,1
OCESN12141F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87113001:87141002:3:1049:20261211,Jour,280.3,1.63,,TGV inOui,SNCF,FR,FR,True,4
OCESN12142F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:3:2120:20261002,Jour,280.3,1.63,,TGV inOui,SNCF,FR,FR,True,1
OCESN12142F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:3:2131:20261129,Jour,280.3,1.8,,TGV inOui,SNCF,FR,FR,True,1
OCESN12142F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:3:2120:20261211,Jour,280.3,1.62,,TGV inOui,SNCF,FR,FR,True,1
OCESN12143F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87113001:87141002:3:1944:20260906,Jour,280.3,1.65,,TGV inOui,SNCF,FR,FR,True,2
OCESN12143F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87113001:87141002:3:1944:20261212,Jour,280.3,1.62,,TGV inOui,SNCF,FR,FR,True,2
OCESN12145F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87113001:87141002:3:1824:20261206,Jour,280.3,1.67,,TGV inOui,SNCF,FR,FR,True,2
OCESN12146F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:2:946:20260926,Jour,280.3,1.52,,TGV inOui,SNCF,FR,FR,True,1
OCESN12146F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:2:946:20261212,Jour,280.3,1.5,,TGV inOui,SNCF,FR,FR,True,1
OCESN12148F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:3:1949:20260927,Jour,280.3,1.63,,TGV inOui,SNCF,FR,FR,True,1
OCESN12148F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:3:1946:20261122,Jour,280.3,1.58,,TGV inOui,SNCF,FR,FR,True,1
OCESN12148F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87141002:87113001:3:1948:20261206,Jour,280.3,1.62,,TGV inOui,SNCF,FR,FR,True,1
OCESN12149F1187_F:OUI:FR:Line::7B49D18D-9775-42E3-9A17-CD0356432A4F::87113001:87212027:5:2237:20261210,Jour,395.5,3.22,,TGV inOui,SNCF,FR,FR,True,2
OCESN12151F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87113001:87141002:4:1543:20261004,Jour,280.3,1.75,,TGV inOui,SNCF,FR,FR,True,1
OCESN12151F1187_F:OUI:FR:Line::84BC1172-DFEB-400B-9E16-D463DA9A393C::87113001:87141002:4:1544:20261206,Jour,280.3,1.77,,TGV inOui,SNCF,FR,FR,True,1
OCESN12152F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1821:20261211,Jour,279.8,1.38,,TGV inOui,SNCF,FR,FR,True,3
OCESN12153F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:2:1904:20261211,Jour,279.8,1.4,,TGV inOui,SNCF,FR,FR,True,2
OCESN12153F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:2:1904:20261122,Jour,279.8,1.4,,TGV inOui,SNCF,FR,FR,True,2
OCESN12153F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:2:1904:20261210,Jour,279.8,1.4,,TGV inOui,SNCF,FR,FR,True,3
OCESN12154F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:854:20261207,Jour,279.8,1.43,,TGV inOui,SNCF,FR,FR,True,1
OCESN12154F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:854:20261116,Jour,279.8,1.43,,TGV inOui,SNCF,FR,FR,True,1
OCESN12155F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:2:1203:20261122,Jour,279.8,1.38,,TGV inOui,SNCF,FR,FR,True,1
OCESN12155F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87686006:87192039:2:1213:20261011,Jour,279.1,1.67,,TGV inOui,SNCF,FR,FR,True,1
OCESN12155F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:2:1203:20261212,Jour,279.8,1.38,,TGV inOui,SNCF,FR,FR,True,1
OCESN12156F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:2112:20261025,Jour,279.8,1.5,,TGV inOui,SNCF,FR,FR,True,1
OCESN12156F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:2125:20261108,Jour,279.8,1.72,,TGV inOui,SNCF,FR,FR,True,1
OCESN12156F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:2113:20261119,Jour,279.8,1.52,,TGV inOui,SNCF,FR,FR,True,1
OCESN12156F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:2125:20261122,Jour,279.8,1.72,,TGV inOui,SNCF,FR,FR,True,1
OCESN12156F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:2114:20261129,Jour,279.8,1.53,,TGV inOui,SNCF,FR,FR,True,1
OCESN12156F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:2113:20261210,Jour,279.8,1.52,,TGV inOui,SNCF,FR,FR,True,1
OCESN12156F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:2113:20261206,Jour,279.8,1.52,,TGV inOui,SNCF,FR,FR,True,1
OCESN12158F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1221:20261206,Jour,279.8,1.38,,TGV inOui,SNCF,FR,FR,True,2
OCESN12158F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1222:20261024,Jour,279.8,1.37,,TGV inOui,SNCF,FR,FR,True,1
OCESN12158F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1222:20261121,Jour,279.8,1.38,,TGV inOui,SNCF,FR,FR,True,1
OCESN12158F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1222:20261212,Jour,279.8,1.38,,TGV inOui,SNCF,FR,FR,True,1
OCESN12159F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:2:2104:20261122,Jour,279.8,1.4,,TGV inOui,SNCF,FR,FR,True,1
OCESN12159F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:2:2104:20261210,Jour,279.8,1.4,,TGV inOui,SNCF,FR,FR,True,2
OCESN12160F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:1022:20261121,Jour,279.8,1.53,,TGV inOui,SNCF,FR,FR,True,1
OCESN12160F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:1020:20261212,Jour,279.8,1.5,,TGV inOui,SNCF,FR,FR,True,1
OCESN12161F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:2:1503:20261122,Jour,279.8,1.4,,TGV inOui,SNCF,FR,FR,True,1
OCESN12161F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:2:1503:20261212,Jour,279.8,1.4,,TGV inOui,SNCF,FR,FR,True,1
OCESN12162F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1631:20261108,Jour,279.8,1.43,,TGV inOui,SNCF,FR,FR,True,1
OCESN12162F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1631:20261122,Jour,279.8,1.38,,TGV inOui,SNCF,FR,FR,True,1
OCESN12162F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1630:20261011,Jour,279.8,1.45,,TGV inOui,SNCF,FR,FR,True,1
OCESN12162F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1630:20261211,Jour,279.8,1.42,,TGV inOui,SNCF,FR,FR,True,2
OCESN12162F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:2:1630:20261206,Jour,279.8,1.42,,TGV inOui,SNCF,FR,FR,True,1
OCESN12163F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87113001:87192039:3:851:20261207,Jour,279.8,1.52,,TGV inOui,SNCF,FR,FR,True,2
OCESN12164F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87171009:87113001:2:901:20261212,Jour,128.6,0.77,,TGV inOui,SNCF,FR,FR,True,1
OCESN12166F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87171009:87113001:2:1301:20261212,Jour,128.6,0.77,,TGV inOui,SNCF,FR,FR,True,1
OCESN12167F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87113001:87171009:2:1114:20261101,Jour,128.6,0.77,,TGV inOui,SNCF,FR,FR,True,2
OCESN12170F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87171009:87113001:2:1503:20260911,Jour,128.6,0.8,,TGV inOui,SNCF,FR,FR,True,1
OCESN12170F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87171009:87113001:2:1501:20261211,Jour,128.6,0.77,,TGV inOui,SNCF,FR,FR,True,1
OCESN12171F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87113001:87171009:2:1914:20261125,Jour,128.6,0.77,,TGV inOui,SNCF,FR,FR,True,1
OCESN12171F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87113001:87171009:2:1914:20261211,Jour,128.6,0.77,,TGV inOui,SNCF,FR,FR,True,5
OCESN12174F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87171009:87113001:2:1733:20261122,Jour,128.6,0.8,,TGV inOui,SNCF,FR,FR,True,1
OCESN12174F1187_F:OUI:FR:Line::0DDDEAB2-4EBA-4985-96AB-1DEDD0F4902D::87171009:87113001:2:1731:20261206,Jour,128.6,0.77,,TGV inOui,SNCF,FR,FR,True,1
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:16:1630:20261031,Jour,543.9,9.55,,TGV inOui,SNCF,FR,FR,True,1
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20260916,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,1
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261125,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,1
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261011,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,7
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261023,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,5
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261025,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,1
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261211,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,2
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261212,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,6
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:16:1630:20261122,Jour,543.9,9.55,,TGV inOui,SNCF,FR,FR,True,0
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261121,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,6
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261018,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,1
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261016,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,5
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261017,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,1
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87751008:87212027:12:1554:20260920,Jour,614.8,6.15,,TGV inOui,SNCF,FR,FR,True,2
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261126,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,1
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261030,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,5
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261124,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,3
OCESN12176F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87756056:87212027:18:1554:20261101,Jour,543.9,8.95,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261122,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,2
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261115,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:16:2242:20261121,Jour,543.9,9.08,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:16:2242:20261024,Jour,543.9,9.08,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261030,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261023,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261107,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,2
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261209,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,2
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261125,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261116,Jour,543.9,9.08,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261011,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261118,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:16:2242:20261031,Jour,543.9,9.08,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261010,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,3
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20260921,Jour,543.9,9.08,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261211,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,5
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261210,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,2
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261124,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,2
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261101,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,4
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261016,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,5
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261017,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261018,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,1
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20261009,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,6
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87756056:17:2243:20260927,Jour,543.9,9.1,,TGV inOui,SNCF,FR,FR,True,6
OCESN12177F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1945:20260919,Jour,614.8,6.13,,TGV inOui,SNCF,FR,FR,True,2
OCESN12178F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:1846:20261122,Jour,279.8,1.53,,TGV inOui,SNCF,FR,FR,True,1
OCESN12178F1187_F:OUI:FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51::87192039:87113001:3:1844:20261206,Jour,279.8,1.5,,TGV inOui,SNCF,FR,FR,True,2
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:7:1504:20261031,Jour,614.8,5.9,,TGV inOui,SNCF,FR,FR,True,1
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261018,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,1
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261017,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,1
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261016,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,1
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261115,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,1
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261023,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,5
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261025,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,1
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:7:1504:20261024,Jour,614.8,5.9,,TGV inOui,SNCF,FR,FR,True,1
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261211,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,2
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261101,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,0
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261108,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,1
OCESN12179F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:11:1504:20261030,Jour,614.8,6.0,,TGV inOui,SNCF,FR,FR,True,5
OCESN12180F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:8:2212:20261031,Jour,614.8,5.95,,TGV inOui,SNCF,FR,FR,True,1
OCESN12180F1187_F:OUI:FR:Line::19ea029b-6782-421a-8481-7470f5718e47::87212027:87751008:9:2150:20261009,Jour,614.8,5.58,,TGV inOui,SNCF,FR,FR,True,2
